,item,work,itemLabel,workLabel
7,http://www.wikidata.org/entity/Q36184,http://www.wikidata.org/entity/Q7773760,Bram Stoker,The Watter's Mou'
0,http://www.wikidata.org/entity/Q33866,http://www.wikidata.org/entity/Q51421543,Theodore Roosevelt,"The wilderness hunter; an account of the big game of the United States and its chase with horse, hound, and rifle;"
1,http://www.wikidata.org/entity/Q33866,http://www.wikidata.org/entity/Q51428560,Theodore Roosevelt,African game trails : an account of the African wanderings of an American hunter-naturalist
2,http://www.wikidata.org/entity/Q33866,http://www.wikidata.org/entity/Q51431610,Theodore Roosevelt,"Hunting trips of a ranchman, sketches of sport on the northern cattle plains;"
0,http://www.wikidata.org/entity/Q1340161,http://www.wikidata.org/entity/Q5478317,Francis Parkman,France and England in North America
1,http://www.wikidata.org/entity/Q1340161,http://www.wikidata.org/entity/Q7755328,Francis Parkman,The Oregon Trail: Sketches of Prairie and Rocky-Mountain Life
0,http://www.wikidata.org/entity/Q42443,http://www.wikidata.org/entity/Q2756710,Anatole France,Thaïs
1,http://www.wikidata.org/entity/Q42443,http://www.wikidata.org/entity/Q3141046,Anatole France,Les dieux ont soif
0,http://www.wikidata.org/entity/Q30875,http://www.wikidata.org/entity/Q82464,Oscar Wilde,The Picture of Dorian Gray
1,http://www.wikidata.org/entity/Q30875,http://www.wikidata.org/entity/Q288020,Oscar Wilde,The Canterville Ghost
2,http://www.wikidata.org/entity/Q30875,http://www.wikidata.org/entity/Q830501,Oscar Wilde,The Importance of Being Earnest
3,http://www.wikidata.org/entity/Q30875,http://www.wikidata.org/entity/Q1196990,Oscar Wilde,The Soul of Man under Socialism
4,http://www.wikidata.org/entity/Q30875,http://www.wikidata.org/entity/Q2119279,Oscar Wilde,The Ballad of Reading Gaol
5,http://www.wikidata.org/entity/Q30875,http://www.wikidata.org/entity/Q82464,Oscar Wilde,The Picture of Dorian Gray
6,http://www.wikidata.org/entity/Q30875,http://www.wikidata.org/entity/Q288020,Oscar Wilde,The Canterville Ghost
7,http://www.wikidata.org/entity/Q30875,http://www.wikidata.org/entity/Q830501,Oscar Wilde,The Importance of Being Earnest
8,http://www.wikidata.org/entity/Q30875,http://www.wikidata.org/entity/Q1196990,Oscar Wilde,The Soul of Man under Socialism
9,http://www.wikidata.org/entity/Q30875,http://www.wikidata.org/entity/Q2119279,Oscar Wilde,The Ballad of Reading Gaol
0,http://www.wikidata.org/entity/Q44520,http://www.wikidata.org/entity/Q44701,Anne Brontë,The Tenant of Wildfell Hall
1,http://www.wikidata.org/entity/Q44520,http://www.wikidata.org/entity/Q517172,Anne Brontë,Agnes Grey
0,http://www.wikidata.org/entity/Q146763,http://www.wikidata.org/entity/Q3398694,Zane Grey,Riders of the Purple Sage
0,http://www.wikidata.org/entity/Q45546,http://www.wikidata.org/entity/Q1242779,William Wordsworth,The Prelude
0,http://www.wikidata.org/entity/Q5920671,http://www.wikidata.org/entity/Q7882838,Howard Roger Garis,Uncle Wiggily
0,http://www.wikidata.org/entity/Q131149,http://www.wikidata.org/entity/Q331092,Henry David Thoreau,Civil Disobedience
1,http://www.wikidata.org/entity/Q131149,http://www.wikidata.org/entity/Q863534,Henry David Thoreau,Walden
0,http://www.wikidata.org/entity/Q5686,http://www.wikidata.org/entity/Q62879,Charles Dickens,A Christmas Carol
1,http://www.wikidata.org/entity/Q5686,http://www.wikidata.org/entity/Q164974,Charles Dickens,Oliver Twist
2,http://www.wikidata.org/entity/Q5686,http://www.wikidata.org/entity/Q189811,Charles Dickens,David Copperfield
3,http://www.wikidata.org/entity/Q5686,http://www.wikidata.org/entity/Q219552,Charles Dickens,Great Expectations
4,http://www.wikidata.org/entity/Q5686,http://www.wikidata.org/entity/Q308918,Charles Dickens,A Tale of Two Cities
5,http://www.wikidata.org/entity/Q5686,http://www.wikidata.org/entity/Q460583,Charles Dickens,The Pickwick Papers
6,http://www.wikidata.org/entity/Q5686,http://www.wikidata.org/entity/Q565638,Charles Dickens,Little Dorrit
7,http://www.wikidata.org/entity/Q5686,http://www.wikidata.org/entity/Q847642,Charles Dickens,Nicholas Nickleby
8,http://www.wikidata.org/entity/Q5686,http://www.wikidata.org/entity/Q883305,Charles Dickens,Bleak House
9,http://www.wikidata.org/entity/Q5686,http://www.wikidata.org/entity/Q963659,Charles Dickens,Dombey and Son
10,http://www.wikidata.org/entity/Q5686,http://www.wikidata.org/entity/Q1168105,Charles Dickens,The Mystery of Edwin Drood
11,http://www.wikidata.org/entity/Q5686,http://www.wikidata.org/entity/Q1340493,Charles Dickens,Hard Times: For These Times
12,http://www.wikidata.org/entity/Q5686,http://www.wikidata.org/entity/Q1557935,Charles Dickens,Our Mutual Friend
13,http://www.wikidata.org/entity/Q5686,http://www.wikidata.org/entity/Q1903609,Charles Dickens,Martin Chuzzlewit
14,http://www.wikidata.org/entity/Q5686,http://www.wikidata.org/entity/Q2362527,Charles Dickens,Barnaby Rudge
15,http://www.wikidata.org/entity/Q5686,http://www.wikidata.org/entity/Q2700616,Charles Dickens,The Old Curiosity Shop
16,http://www.wikidata.org/entity/Q5686,http://www.wikidata.org/entity/Q62879,Charles Dickens,A Christmas Carol
17,http://www.wikidata.org/entity/Q5686,http://www.wikidata.org/entity/Q164974,Charles Dickens,Oliver Twist
18,http://www.wikidata.org/entity/Q5686,http://www.wikidata.org/entity/Q189811,Charles Dickens,David Copperfield
19,http://www.wikidata.org/entity/Q5686,http://www.wikidata.org/entity/Q219552,Charles Dickens,Great Expectations
20,http://www.wikidata.org/entity/Q5686,http://www.wikidata.org/entity/Q308918,Charles Dickens,A Tale of Two Cities
21,http://www.wikidata.org/entity/Q5686,http://www.wikidata.org/entity/Q460583,Charles Dickens,The Pickwick Papers
22,http://www.wikidata.org/entity/Q5686,http://www.wikidata.org/entity/Q565638,Charles Dickens,Little Dorrit
23,http://www.wikidata.org/entity/Q5686,http://www.wikidata.org/entity/Q847642,Charles Dickens,Nicholas Nickleby
24,http://www.wikidata.org/entity/Q5686,http://www.wikidata.org/entity/Q883305,Charles Dickens,Bleak House
25,http://www.wikidata.org/entity/Q5686,http://www.wikidata.org/entity/Q963659,Charles Dickens,Dombey and Son
26,http://www.wikidata.org/entity/Q5686,http://www.wikidata.org/entity/Q1168105,Charles Dickens,The Mystery of Edwin Drood
27,http://www.wikidata.org/entity/Q5686,http://www.wikidata.org/entity/Q1340493,Charles Dickens,Hard Times: For These Times
28,http://www.wikidata.org/entity/Q5686,http://www.wikidata.org/entity/Q1557935,Charles Dickens,Our Mutual Friend
29,http://www.wikidata.org/entity/Q5686,http://www.wikidata.org/entity/Q1903609,Charles Dickens,Martin Chuzzlewit
30,http://www.wikidata.org/entity/Q5686,http://www.wikidata.org/entity/Q2362527,Charles Dickens,Barnaby Rudge
31,http://www.wikidata.org/entity/Q5686,http://www.wikidata.org/entity/Q2700616,Charles Dickens,The Old Curiosity Shop
0,http://www.wikidata.org/entity/Q1387643,http://www.wikidata.org/entity/Q2753955,Lloyd Osbourne,The Wrecker
1,http://www.wikidata.org/entity/Q1387643,http://www.wikidata.org/entity/Q3548866,Lloyd Osbourne,The Wrong Box
2,http://www.wikidata.org/entity/Q1387643,http://www.wikidata.org/entity/Q4674957,Lloyd Osbourne,The Ebb-Tide. A Trio and a Quartette
0,http://www.wikidata.org/entity/Q974678,http://www.wikidata.org/entity/Q19114518,Paul Laurence Dunbar,Discovered
1,http://www.wikidata.org/entity/Q974678,http://www.wikidata.org/entity/Q111889807,Paul Laurence Dunbar,Lyrics of Lowly Life
0,http://www.wikidata.org/entity/Q127332,http://www.wikidata.org/entity/Q182961,Charlotte Brontë,Jane Eyre
1,http://www.wikidata.org/entity/Q127332,http://www.wikidata.org/entity/Q615175,Charlotte Brontë,Shirley
2,http://www.wikidata.org/entity/Q127332,http://www.wikidata.org/entity/Q762203,Charlotte Brontë,The Professor
3,http://www.wikidata.org/entity/Q127332,http://www.wikidata.org/entity/Q772985,Charlotte Brontë,"Poems by Currer, Ellis, and Acton Bell"
4,http://www.wikidata.org/entity/Q127332,http://www.wikidata.org/entity/Q2449570,Charlotte Brontë,Villette
0,http://www.wikidata.org/entity/Q20733,http://www.wikidata.org/entity/Q2966771,Georges Duhamel,Chronicle of Pasquier
1,http://www.wikidata.org/entity/Q20733,http://www.wikidata.org/entity/Q2974878,Georges Duhamel,Civilization: 1914-1917
0,http://www.wikidata.org/entity/Q45765,http://www.wikidata.org/entity/Q152267,Jack London,White Fang
1,http://www.wikidata.org/entity/Q45765,http://www.wikidata.org/entity/Q476871,Jack London,The Call of the Wild
2,http://www.wikidata.org/entity/Q45765,http://www.wikidata.org/entity/Q515819,Jack London,To Build a Fire
3,http://www.wikidata.org/entity/Q45765,http://www.wikidata.org/entity/Q530172,Jack London,The People of the Abyss
4,http://www.wikidata.org/entity/Q45765,http://www.wikidata.org/entity/Q626663,Jack London,The Star Rover
5,http://www.wikidata.org/entity/Q45765,http://www.wikidata.org/entity/Q1174082,Jack London,The Valley of the Moon
6,http://www.wikidata.org/entity/Q45765,http://www.wikidata.org/entity/Q1196857,Jack London,The Sea-Wolf
7,http://www.wikidata.org/entity/Q45765,http://www.wikidata.org/entity/Q1317839,Jack London,Martin Eden
8,http://www.wikidata.org/entity/Q45765,http://www.wikidata.org/entity/Q18209556,Jack London,The Road
9,http://www.wikidata.org/entity/Q45765,http://www.wikidata.org/entity/Q19214293,Jack London,The Roads
0,http://www.wikidata.org/entity/Q7245,http://www.wikidata.org/entity/Q215410,Mark Twain,Adventures of Huckleberry Finn
1,http://www.wikidata.org/entity/Q7245,http://www.wikidata.org/entity/Q326914,Mark Twain,The Adventures of Tom Sawyer
0,http://www.wikidata.org/entity/Q191850,http://www.wikidata.org/entity/Q913656,Tommaso Campanella,The City of the Sun
1,http://www.wikidata.org/entity/Q191850,http://www.wikidata.org/entity/Q113148434,Tommaso Campanella,Poesie
0,http://www.wikidata.org/entity/Q188569,http://www.wikidata.org/entity/Q7784409,William Godwin,"Things as They Are; or, The Adventures of Caleb Williams"
0,http://www.wikidata.org/entity/Q1293795,http://www.wikidata.org/entity/Q891756,Edward Stratemeyer,"Bomba, the Jungle Boy"
0,http://www.wikidata.org/entity/Q170509,http://www.wikidata.org/entity/Q574887,Henry James,Daisy Miller
1,http://www.wikidata.org/entity/Q170509,http://www.wikidata.org/entity/Q625923,Henry James,The Turn of the Screw
2,http://www.wikidata.org/entity/Q170509,http://www.wikidata.org/entity/Q650571,Henry James,The Ambassadors
3,http://www.wikidata.org/entity/Q170509,http://www.wikidata.org/entity/Q861017,Henry James,The Portrait of a Lady
4,http://www.wikidata.org/entity/Q170509,http://www.wikidata.org/entity/Q1557588,Henry James,The Wings of the Dove
5,http://www.wikidata.org/entity/Q170509,http://www.wikidata.org/entity/Q2943614,Henry James,What Maisie Knew
6,http://www.wikidata.org/entity/Q170509,http://www.wikidata.org/entity/Q3080503,Henry James,The American
0,http://www.wikidata.org/entity/Q504,http://www.wikidata.org/entity/Q6027,Émile Zola,Les Rougon-Macquart
1,http://www.wikidata.org/entity/Q504,http://www.wikidata.org/entity/Q268545,Émile Zola,Thérèse Raquin
2,http://www.wikidata.org/entity/Q504,http://www.wikidata.org/entity/Q741304,Émile Zola,J’accuse…!
3,http://www.wikidata.org/entity/Q504,http://www.wikidata.org/entity/Q1138346,Émile Zola,Nana
0,http://www.wikidata.org/entity/Q33977,http://www.wikidata.org/entity/Q53592,Jules Verne,From the Earth to the Moon
1,http://www.wikidata.org/entity/Q33977,http://www.wikidata.org/entity/Q183565,Jules Verne,Twenty Thousand Leagues Under the Sea
2,http://www.wikidata.org/entity/Q33977,http://www.wikidata.org/entity/Q219457,Jules Verne,A Journey to the Center of the Earth
3,http://www.wikidata.org/entity/Q33977,http://www.wikidata.org/entity/Q471005,Jules Verne,The Mysterious Island
4,http://www.wikidata.org/entity/Q33977,http://www.wikidata.org/entity/Q622634,Jules Verne,Five Weeks in a Balloon
5,http://www.wikidata.org/entity/Q33977,http://www.wikidata.org/entity/Q1121567,Jules Verne,Michael Strogoff
6,http://www.wikidata.org/entity/Q33977,http://www.wikidata.org/entity/Q1219561,Jules Verne,Around the World in Eighty Days
0,http://www.wikidata.org/entity/Q183266,http://www.wikidata.org/entity/Q1210346,Samuel Johnson,A Dictionary of the English Language
0,http://www.wikidata.org/entity/Q5879,http://www.wikidata.org/entity/Q29478,Johann Wolfgang von Goethe,Faust
1,http://www.wikidata.org/entity/Q5879,http://www.wikidata.org/entity/Q151883,Johann Wolfgang von Goethe,The sorrows of young Werther
2,http://www.wikidata.org/entity/Q5879,http://www.wikidata.org/entity/Q260514,Johann Wolfgang von Goethe,The Sorcerer's Apprentice
3,http://www.wikidata.org/entity/Q5879,http://www.wikidata.org/entity/Q455305,Johann Wolfgang von Goethe,Italian Journey
4,http://www.wikidata.org/entity/Q5879,http://www.wikidata.org/entity/Q684469,Johann Wolfgang von Goethe,Der Erlkönig
5,http://www.wikidata.org/entity/Q5879,http://www.wikidata.org/entity/Q951198,Johann Wolfgang von Goethe,Elective Affinities
6,http://www.wikidata.org/entity/Q5879,http://www.wikidata.org/entity/Q1194031,Johann Wolfgang von Goethe,Wilhelm Meister's Apprenticeship
7,http://www.wikidata.org/entity/Q5879,http://www.wikidata.org/entity/Q1229968,Johann Wolfgang von Goethe,West–Eastern Diwan
8,http://www.wikidata.org/entity/Q5879,http://www.wikidata.org/entity/Q1298242,Johann Wolfgang von Goethe,Egmont
9,http://www.wikidata.org/entity/Q5879,http://www.wikidata.org/entity/Q1663389,Johann Wolfgang von Goethe,Maxims and reflections of Goethe
10,http://www.wikidata.org/entity/Q5879,http://www.wikidata.org/entity/Q2112787,Johann Wolfgang von Goethe,Prometheus
11,http://www.wikidata.org/entity/Q5879,http://www.wikidata.org/entity/Q112667736,Johann Wolfgang von Goethe,Theory of Colours
0,http://www.wikidata.org/entity/Q335060,http://www.wikidata.org/entity/Q1218644,James Boswell,The Life of Samuel Johnson
0,http://www.wikidata.org/entity/Q1294394,http://www.wikidata.org/entity/Q30918308,Edwin Arlington Robinson,The Town Down the River
1,http://www.wikidata.org/entity/Q1294394,http://www.wikidata.org/entity/Q106326661,Edwin Arlington Robinson,The torrent and The night before
0,http://www.wikidata.org/entity/Q185696,http://www.wikidata.org/entity/Q523076,Louisa May Alcott,Little Women
1,http://www.wikidata.org/entity/Q185696,http://www.wikidata.org/entity/Q1436824,Louisa May Alcott,Jo's Boys
2,http://www.wikidata.org/entity/Q185696,http://www.wikidata.org/entity/Q1448469,Louisa May Alcott,An Old-Fashioned Girl
3,http://www.wikidata.org/entity/Q185696,http://www.wikidata.org/entity/Q3281243,Louisa May Alcott,"Eight Cousins; or, The Aunt-Hill"
4,http://www.wikidata.org/entity/Q185696,http://www.wikidata.org/entity/Q5462158,Louisa May Alcott,Flower Fables
5,http://www.wikidata.org/entity/Q185696,http://www.wikidata.org/entity/Q6115945,Louisa May Alcott,Jack and Jill: A Village Story
6,http://www.wikidata.org/entity/Q185696,http://www.wikidata.org/entity/Q7368002,Louisa May Alcott,Rose in Bloom
7,http://www.wikidata.org/entity/Q185696,http://www.wikidata.org/entity/Q7720405,Louisa May Alcott,The Brownie and the Princess
8,http://www.wikidata.org/entity/Q185696,http://www.wikidata.org/entity/Q7883341,Louisa May Alcott,Under the Lilacs
9,http://www.wikidata.org/entity/Q185696,http://www.wikidata.org/entity/Q8034531,Louisa May Alcott,Work: A Story of Experience
0,http://www.wikidata.org/entity/Q1001,http://www.wikidata.org/entity/Q194279,Mahatma Gandhi,satyagraha
0,http://www.wikidata.org/entity/Q50020,http://www.wikidata.org/entity/Q1055881,John Stuart Mill,On Liberty
1,http://www.wikidata.org/entity/Q50020,http://www.wikidata.org/entity/Q5163201,John Stuart Mill,Considerations on Representative Government
2,http://www.wikidata.org/entity/Q50020,http://www.wikidata.org/entity/Q19053628,John Stuart Mill,Autobiography
0,http://www.wikidata.org/entity/Q535,http://www.wikidata.org/entity/Q180736,Victor Hugo,Les Misérables
1,http://www.wikidata.org/entity/Q535,http://www.wikidata.org/entity/Q191380,Victor Hugo,The Hunchback of Notre Dame
2,http://www.wikidata.org/entity/Q535,http://www.wikidata.org/entity/Q199940,Victor Hugo,Ninety-three
3,http://www.wikidata.org/entity/Q535,http://www.wikidata.org/entity/Q865211,Victor Hugo,The Man Who Laughs
4,http://www.wikidata.org/entity/Q535,http://www.wikidata.org/entity/Q1211109,Victor Hugo,Toilers of the mer
5,http://www.wikidata.org/entity/Q535,http://www.wikidata.org/entity/Q2587517,Victor Hugo,L'Art d'être grand-père
6,http://www.wikidata.org/entity/Q535,http://www.wikidata.org/entity/Q3085613,Victor Hugo,Les Orientales
7,http://www.wikidata.org/entity/Q535,http://www.wikidata.org/entity/Q3231725,Victor Hugo,Les Contemplations
0,http://www.wikidata.org/entity/Q378133,http://www.wikidata.org/entity/Q977727,Hendrik Conscience,De Leeuw van Vlaenderen of de Slag der Gulden Sporen
0,http://www.wikidata.org/entity/Q5738,http://www.wikidata.org/entity/Q107179900,Adolphe Thiers,The History of the French Revolution
0,http://www.wikidata.org/entity/Q1642740,http://www.wikidata.org/entity/Q4767877,John Galt,Annals of the Parish
0,http://www.wikidata.org/entity/Q219829,http://www.wikidata.org/entity/Q6876996,Zona Gale,Miss Lulu Bett
0,http://www.wikidata.org/entity/Q35610,http://www.wikidata.org/entity/Q785255,Arthur Conan Doyle,The Lost World
1,http://www.wikidata.org/entity/Q35610,http://www.wikidata.org/entity/Q2316684,Arthur Conan Doyle,canon of Sherlock Holmes
0,http://www.wikidata.org/entity/Q43444,http://www.wikidata.org/entity/Q117182,Gustave Flaubert,Salammbô
1,http://www.wikidata.org/entity/Q43444,http://www.wikidata.org/entity/Q193417,Gustave Flaubert,Madame Bovary
2,http://www.wikidata.org/entity/Q43444,http://www.wikidata.org/entity/Q728104,Gustave Flaubert,Bouvard et Pécuchet
3,http://www.wikidata.org/entity/Q43444,http://www.wikidata.org/entity/Q1212285,Gustave Flaubert,Sentimental Education
4,http://www.wikidata.org/entity/Q43444,http://www.wikidata.org/entity/Q1217245,Gustave Flaubert,The Temptation of Saint Anthony
5,http://www.wikidata.org/entity/Q43444,http://www.wikidata.org/entity/Q2126429,Gustave Flaubert,Three Tales
6,http://www.wikidata.org/entity/Q43444,http://www.wikidata.org/entity/Q3026751,Gustave Flaubert,Dictionary of Received Ideas
7,http://www.wikidata.org/entity/Q43444,http://www.wikidata.org/entity/Q19150097,Gustave Flaubert,Q19150097
0,http://www.wikidata.org/entity/Q276028,http://www.wikidata.org/entity/Q387480,Frances Hodgson Burnett,Little Lord Fauntleroy
1,http://www.wikidata.org/entity/Q276028,http://www.wikidata.org/entity/Q472194,Frances Hodgson Burnett,The Secret Garden
2,http://www.wikidata.org/entity/Q276028,http://www.wikidata.org/entity/Q4657625,Frances Hodgson Burnett,A Lady of Quality
3,http://www.wikidata.org/entity/Q276028,http://www.wikidata.org/entity/Q7270498,Frances Hodgson Burnett,Queen Silver-Bell
4,http://www.wikidata.org/entity/Q276028,http://www.wikidata.org/entity/Q7739106,Frances Hodgson Burnett,The Head of the House of Coombe
5,http://www.wikidata.org/entity/Q276028,http://www.wikidata.org/entity/Q7748704,Frances Hodgson Burnett,The Lost Prince
6,http://www.wikidata.org/entity/Q276028,http://www.wikidata.org/entity/Q10483376,Frances Hodgson Burnett,A Little Princess
7,http://www.wikidata.org/entity/Q276028,http://www.wikidata.org/entity/Q19090616,Frances Hodgson Burnett,Racketty-Packetty House
8,http://www.wikidata.org/entity/Q276028,http://www.wikidata.org/entity/Q19895811,Frances Hodgson Burnett,The Shuttle
9,http://www.wikidata.org/entity/Q276028,http://www.wikidata.org/entity/Q19897968,Frances Hodgson Burnett,The Making of a Marchioness
0,http://www.wikidata.org/entity/Q5382,http://www.wikidata.org/entity/Q281852,Wace,Roman de Brut
1,http://www.wikidata.org/entity/Q5382,http://www.wikidata.org/entity/Q3440935,Wace,Roman de Rou
0,http://www.wikidata.org/entity/Q152513,http://www.wikidata.org/entity/Q279486,Henry Wadsworth Longfellow,The Song of Hiawatha
1,http://www.wikidata.org/entity/Q152513,http://www.wikidata.org/entity/Q7153196,Henry Wadsworth Longfellow,Paul Revere's Ride
2,http://www.wikidata.org/entity/Q152513,http://www.wikidata.org/entity/Q7727869,Henry Wadsworth Longfellow,The Courtship of Miles Standish
3,http://www.wikidata.org/entity/Q152513,http://www.wikidata.org/entity/Q7772646,Henry Wadsworth Longfellow,The Village Blacksmith
4,http://www.wikidata.org/entity/Q152513,http://www.wikidata.org/entity/Q7776274,Henry Wadsworth Longfellow,The Wreck of the Hesperus
5,http://www.wikidata.org/entity/Q152513,http://www.wikidata.org/entity/Q9357886,Henry Wadsworth Longfellow,The Children's Hour
6,http://www.wikidata.org/entity/Q152513,http://www.wikidata.org/entity/Q19049308,Henry Wadsworth Longfellow,Voices of the Night
7,http://www.wikidata.org/entity/Q152513,http://www.wikidata.org/entity/Q19080744,Henry Wadsworth Longfellow,The Bridge
8,http://www.wikidata.org/entity/Q152513,http://www.wikidata.org/entity/Q19092543,Henry Wadsworth Longfellow,The Light of Stars
9,http://www.wikidata.org/entity/Q152513,http://www.wikidata.org/entity/Q19095574,Henry Wadsworth Longfellow,The Old Clock on the Stairs
10,http://www.wikidata.org/entity/Q152513,http://www.wikidata.org/entity/Q19096568,Henry Wadsworth Longfellow,Resignation
11,http://www.wikidata.org/entity/Q152513,http://www.wikidata.org/entity/Q19099191,Henry Wadsworth Longfellow,The Singers
12,http://www.wikidata.org/entity/Q152513,http://www.wikidata.org/entity/Q19109828,Henry Wadsworth Longfellow,Flowers
13,http://www.wikidata.org/entity/Q152513,http://www.wikidata.org/entity/Q28094982,Henry Wadsworth Longfellow,The Two Angels
14,http://www.wikidata.org/entity/Q152513,http://www.wikidata.org/entity/Q56501969,Henry Wadsworth Longfellow,From my Arm-Chair
15,http://www.wikidata.org/entity/Q152513,http://www.wikidata.org/entity/Q56547571,Henry Wadsworth Longfellow,The Poet and his Songs
16,http://www.wikidata.org/entity/Q152513,http://www.wikidata.org/entity/Q56548343,Henry Wadsworth Longfellow,The Building of the Ship
17,http://www.wikidata.org/entity/Q152513,http://www.wikidata.org/entity/Q56552512,Henry Wadsworth Longfellow,The Builders
18,http://www.wikidata.org/entity/Q152513,http://www.wikidata.org/entity/Q56559018,Henry Wadsworth Longfellow,King Trisanku
19,http://www.wikidata.org/entity/Q152513,http://www.wikidata.org/entity/Q56559073,Henry Wadsworth Longfellow,The Legend Beautiful
20,http://www.wikidata.org/entity/Q152513,http://www.wikidata.org/entity/Q56559467,Henry Wadsworth Longfellow,Children Children
21,http://www.wikidata.org/entity/Q152513,http://www.wikidata.org/entity/Q56559615,Henry Wadsworth Longfellow,Santa Filomena
22,http://www.wikidata.org/entity/Q152513,http://www.wikidata.org/entity/Q56560009,Henry Wadsworth Longfellow,A Psalm of Life
23,http://www.wikidata.org/entity/Q152513,http://www.wikidata.org/entity/Q56560946,Henry Wadsworth Longfellow,The Sifting of Peter
24,http://www.wikidata.org/entity/Q152513,http://www.wikidata.org/entity/Q56561194,Henry Wadsworth Longfellow,Old St. David's at Radnor
25,http://www.wikidata.org/entity/Q152513,http://www.wikidata.org/entity/Q56561297,Henry Wadsworth Longfellow,The Ladder of St. Augustine
26,http://www.wikidata.org/entity/Q152513,http://www.wikidata.org/entity/Q56586362,Henry Wadsworth Longfellow,The Skeleton in Armour
27,http://www.wikidata.org/entity/Q152513,http://www.wikidata.org/entity/Q56600425,Henry Wadsworth Longfellow,The Rainy Day
28,http://www.wikidata.org/entity/Q152513,http://www.wikidata.org/entity/Q59346386,Henry Wadsworth Longfellow,Afternoon in February
29,http://www.wikidata.org/entity/Q152513,http://www.wikidata.org/entity/Q59346782,Henry Wadsworth Longfellow,Charles Sumner
30,http://www.wikidata.org/entity/Q152513,http://www.wikidata.org/entity/Q59358326,Henry Wadsworth Longfellow,Curfew
31,http://www.wikidata.org/entity/Q152513,http://www.wikidata.org/entity/Q59359172,Henry Wadsworth Longfellow,Decoration Day
32,http://www.wikidata.org/entity/Q152513,http://www.wikidata.org/entity/Q59364514,Henry Wadsworth Longfellow,The Open Window
33,http://www.wikidata.org/entity/Q152513,http://www.wikidata.org/entity/Q59376909,Henry Wadsworth Longfellow,"Stay, Stay at Home, my Heart, and Rest"
0,http://www.wikidata.org/entity/Q462363,http://www.wikidata.org/entity/Q4655785,Helen Hunt Jackson,A Century of Dishonor
0,http://www.wikidata.org/entity/Q151403,http://www.wikidata.org/entity/Q1134140,Thomas Carlyle,Sartor Resartus
1,http://www.wikidata.org/entity/Q151403,http://www.wikidata.org/entity/Q109120460,Thomas Carlyle,"On Heroes, Hero-Worship and the Heroic in History"
0,http://www.wikidata.org/entity/Q82925,http://www.wikidata.org/entity/Q129778,Joseph Conrad,Heart of Darkness
1,http://www.wikidata.org/entity/Q82925,http://www.wikidata.org/entity/Q430248,Joseph Conrad,Nostromo
2,http://www.wikidata.org/entity/Q82925,http://www.wikidata.org/entity/Q478537,Joseph Conrad,The Nigger of the 'Narcissus'
3,http://www.wikidata.org/entity/Q82925,http://www.wikidata.org/entity/Q727408,Joseph Conrad,Lord Jim
4,http://www.wikidata.org/entity/Q82925,http://www.wikidata.org/entity/Q1198668,Joseph Conrad,The Secret Sharer
5,http://www.wikidata.org/entity/Q82925,http://www.wikidata.org/entity/Q1247666,Joseph Conrad,The Secret Agent
6,http://www.wikidata.org/entity/Q82925,http://www.wikidata.org/entity/Q1329329,Joseph Conrad,Typhoon
7,http://www.wikidata.org/entity/Q82925,http://www.wikidata.org/entity/Q3685905,Joseph Conrad,Under Western Eyes
8,http://www.wikidata.org/entity/Q82925,http://www.wikidata.org/entity/Q4749187,Joseph Conrad,Amy Foster
9,http://www.wikidata.org/entity/Q82925,http://www.wikidata.org/entity/Q7745219,Joseph Conrad,The Lagoon
0,http://www.wikidata.org/entity/Q41502,http://www.wikidata.org/entity/Q335315,Henryk Sienkiewicz,Quo Vadis
1,http://www.wikidata.org/entity/Q41502,http://www.wikidata.org/entity/Q927292,Henryk Sienkiewicz,With Fire and Sword
2,http://www.wikidata.org/entity/Q41502,http://www.wikidata.org/entity/Q1214098,Henryk Sienkiewicz,The Knights of the Cross
3,http://www.wikidata.org/entity/Q41502,http://www.wikidata.org/entity/Q2389340,Henryk Sienkiewicz,Fire in the Steppe
4,http://www.wikidata.org/entity/Q41502,http://www.wikidata.org/entity/Q2635106,Henryk Sienkiewicz,The Deluge
5,http://www.wikidata.org/entity/Q41502,http://www.wikidata.org/entity/Q2981270,Henryk Sienkiewicz,In Desert and Wilderness
6,http://www.wikidata.org/entity/Q41502,http://www.wikidata.org/entity/Q11719936,Henryk Sienkiewicz,Janko Muzykant
0,http://www.wikidata.org/entity/Q443132,http://www.wikidata.org/entity/Q14957220,Lydia Maria Child,Hobomok: A Tale of Early Times
1,http://www.wikidata.org/entity/Q443132,http://www.wikidata.org/entity/Q19040268,Lydia Maria Child,An Appeal in Favor of that Class of Americans Called Africans
0,http://www.wikidata.org/entity/Q505827,http://www.wikidata.org/entity/Q4757700,Andrew Lang,Andrew Lang's Fairy Books
0,http://www.wikidata.org/entity/Q167768,http://www.wikidata.org/entity/Q612836,William Makepeace Thackeray,Vanity Fair
1,http://www.wikidata.org/entity/Q167768,http://www.wikidata.org/entity/Q2124771,William Makepeace Thackeray,The Luck of Barry Lyndon
0,http://www.wikidata.org/entity/Q1512,http://www.wikidata.org/entity/Q185118,Robert Louis Stevenson,Treasure Island
1,http://www.wikidata.org/entity/Q1512,http://www.wikidata.org/entity/Q217352,Robert Louis Stevenson,Strange Case of Dr Jekyll and Mr Hyde
